tractid,NAME,state,year,pop,whiteshare,blackshare,poc,majpoc,per_highschool,per_bachelors,medinc,incabovemedian,area,popdens,urbanshare,p
19155030300,"Census Tract 303, Pottawattamie County, Iowa",IA,2019,3437,0.8810008728542333,0.011347105033459412,0.11899912714576666,0,0.6229269711958103,0.059935990689554845,52478,1,0.793,4127.364438839849,1,958814127
19155030401,"Census Tract 304.01, Pottawattamie County, Iowa",IA,2019,4066,0.9072798819478604,0.0514018691588785,0.09272011805213964,0,0.5378750614854895,0.058780127889818005,48679,1,0.981,4311.926605504587,1,958964126
19155030402,"Census Tract 304.02, Pottawattamie County, Iowa",IA,2019,2887,0.8759958434360928,0.005888465535157603,0.12400415656390718,0,0.629719431936266,0.10668514028403187,50345,1,0.892,3097.5336322869953,1,959174125
19155030502,"Census Tract 305.02, Pottawattamie County, Iowa",IA,2019,2471,0.943342776203966,0.01942533387292594,0.056657223796033995,0,0.5499797652772157,0.032780250910562525,52500,1,0.477,5203.354297693921,1,958874125
19155030800,"Census Tract 308, Pottawattamie County, Iowa",IA,2019,3263,0.8939626110940851,0.03401777505363163,0.10603738890591485,0,0.5642047195832056,0.05117989580140975,55000,1,0.935,3733.6898395721923,1,958584124
19155030900,"Census Tract 309, Pottawattamie County, Iowa",IA,2019,1449,0.9579020013802623,0.01725327812284334,0.04209799861973773,0,0.6031746031746031,0.08074534161490683,20871,0,0.312,5227.5641025641025,1,958514125
19163010700,"Census Tract 107, Scott County, Iowa",IA,2019,1326,0.579185520361991,0.27978883861236803,0.420814479638009,0,0.5497737556561086,0.14404223227752638,31420,1,0.347,4400.576368876081,1,905834153
19163010800,"Census Tract 108, Scott County, Iowa",IA,2019,3100,0.7577419354838709,0.0635483870967742,0.24225806451612908,0,0.4670967741935484,0.09806451612903226,35192,1,0.455,7202.197802197802,1,905874153
19163010900,"Census Tract 109, Scott County, Iowa",IA,2019,1979,0.6766043456291057,0.25669530065689744,0.32339565437089435,0,0.5017685699848409,0.1793835270338555,25417,0,0.854,2306.791569086651,1,905794152
19163011000,"Census Tract 110, Scott County, Iowa",IA,2019,2951,0.7821077600813283,0.18027787190782785,0.21789223991867168,0,0.5059301931548628,0.04642494069806845,37770,1,1.558,1749.0372272143773,1,906064152
19163011900,"Census Tract 119, Scott County, Iowa",IA,2019,2513,0.8690807799442897,0.07799442896935933,0.13091922005571033,0,0.7508953442101074,0.19976124154397135,53214,1,0.631,3941.362916006339,1,906004155
19163012200,"Census Tract 122, Scott County, Iowa",IA,2019,2099,0.9475940924249643,0,0.052405907575035715,0,0.5998094330633635,0.06336350643163412,46115,1,0.474,4662.447257383967,1,906194151
19163012200,"Census Tract 122, Scott County, Iowa",IA,2019,2099,0.9475940924249643,0,0.052405907575035715,0,0.5998094330633635,0.06336350643163412,46115,1,0.474,4662.447257383967,1,906184151
19163012200,"Census Tract 122, Scott County, Iowa",IA,2019,2099,0.9475940924249643,0,0.052405907575035715,0,0.5998094330633635,0.06336350643163412,46115,1,0.474,4662.447257383967,1,906244151
19169000200,"Census Tract 2, Story County, Iowa",IA,2019,3912,0.6664110429447853,0.07183026584867076,0.33358895705521474,0,0.6935071574642127,0.4158997955010225,65995,1,1.229,2923.515052888527,1,936144204
19169000800,"Census Tract 8, Story County, Iowa",IA,2019,5178,0.9760525299343376,0.008883738895326381,0.023947470065662446,0,5.793742757821553e-4,0,NA,NA,0.774,6625.32299741602,1,936524203
19169000900,"Census Tract 9, Story County, Iowa",IA,2019,3537,0.9018942606728866,0.03194797851286401,0.09810573932711342,0,0.7005937234944869,0.4133446423522759,57101,1,1.493,2318.8211654387137,1,936084203
19193001100,"Census Tract 11, Woodbury County, Iowa",IA,2019,4862,0.8560263266145619,0.032702591526120935,0.1439736733854381,0,0.37741670094611274,0.04586589880707528,47654,1,0.565,7707.964601769912,1,963844251
19193001100,"Census Tract 11, Woodbury County, Iowa",IA,2019,4862,0.8560263266145619,0.032702591526120935,0.1439736733854381,0,0.37741670094611274,0.04586589880707528,47654,1,0.565,7707.964601769912,1,963874251
19193001200,"Census Tract 12, Woodbury County, Iowa",IA,2019,3145,0.6880763116057234,0.10937996820349762,0.31192368839427664,0,0.28839427662957073,0.021621621621621623,41696,1,0.378,9402.116402116402,1,963944249
16001000803,"Census Tract 8.03, Ada County, Idaho",ID,2019,4320,0.95,0.007407407407407408,0.050000000000000044,0,0.7194444444444444,0.3453703703703704,82563,1,0.912,4774.122807017544,1,116164356
16001001201,"Census Tract 12.01, Ada County, Idaho",ID,2019,3341,0.9712660879976055,0.012571086501047591,0.0287339120023945,0,0.695300808141275,0.3038012571086501,54054,1,0.824,4228.155339805826,1,116274363
16001002223,"Census Tract 22.23, Ada County, Idaho",ID,2019,4985,0.9045135406218656,0.015446339017051154,0.09548645937813438,0,0.6310932798395186,0.24393179538615847,96700,1,1.513,2794.448116325182,1,116314359
16005000700,"Census Tract 7, Bannock County, Idaho",ID,2019,4302,0.8602975360297536,0.017201301720130173,0.13970246397024644,0,0.5120874012087401,0.2101348210134821,31514,1,1.517,2827.949901120633,1,112434286
16005001400,"Census Tract 14, Bannock County, Idaho",ID,2019,4137,0.8559342518733382,0.00338409475465313,0.14406574812666184,0,0.6468455402465555,0.13753927967125937,42024,1,1.73,2550.2890173410406,1,112464287
16019970602,"Census Tract 9706.02, Bonneville County, Idaho",ID,2019,6206,0.8680309378021269,0.0022558814050918467,0.13196906219787308,0,0.5199806638736706,0.1368030937802127,37421,1,0.967,5745.604963805585,1,112004348
16019971000,"Census Tract 9710, Bonneville County, Idaho",ID,2019,4951,0.9634417289436478,0,0.03655827105635223,0,0.5489800040395879,0.17753989093112502,52863,1,1.893,2552.0338087691493,1,112044348
16027020100,"Census Tract 201, Canyon County, Idaho",ID,2019,1084,0.8293357933579336,0,0.17066420664206639,0,0.6070110701107011,0.08579335793357934,26359,0,0.464,2381.465517241379,1,116564357
16027020100,"Census Tract 201, Canyon County, Idaho",ID,2019,1084,0.8293357933579336,0,0.17066420664206639,0,0.6070110701107011,0.08579335793357934,26359,0,0.464,2381.465517241379,1,116564358
16055001400,"Census Tract 14, Kootenai County, Idaho",ID,2019,2816,0.9193892045454546,0.01278409090909091,0.08061079545454541,0,0.6772017045454546,0.25532670454545453,47581,1,1.096,2551.0948905109485,1,116784767
16055001500,"Census Tract 15, Kootenai County, Idaho",ID,2019,3371,0.9528329872441412,0.0035597745476119848,0.04716701275585877,0,0.6300800949273213,0.15959655888460397,50214,1,0.643,4942.457231726283,1,116764768
16069960500,"Census Tract 9605, Nez Perce County, Idaho",ID,2019,3702,0.9448946515397083,0.01755807671528903,0.05510534846029169,0,0.6582928146947596,0.1615343057806591,60625,1,1.663,2208.0577269993987,1,117024640
17019000200,"Census Tract 2, Champaign County, Illinois",IL,2019,1871,0.16782469267771247,0.7498663816141101,0.8321753073222875,1,0.49545697487974344,0.07482629609834313,21385,0,0.546,3100.7326007326005,1,882294012
17019000700,"Census Tract 7, Champaign County, Illinois",IL,2019,3241,0.5328602283245911,0.33724159210120336,0.4671397716754089,0,0.5091021289725394,0.09842641160135761,40074,1,0.994,3672.0321931589538,1,882404012
17031030900,"Census Tract 309, Cook County, Illinois",IL,2019,3126,0.8026231605886116,0.05918106206014075,0.1973768394113884,0,0.7431222008957133,0.5527831094049904,107148,1,0.157,19286.624203821655,1,876704197
17031060200,"Census Tract 602, Cook County, Illinois",IL,2019,2248,0.8474199288256228,0.018683274021352312,0.15258007117437722,0,0.728202846975089,0.5711743772241993,83598,1,0.123,17162.60162601626,1,876694195
17031071400,"Census Tract 714, Cook County, Illinois",IL,2019,5096,0.8308477237048666,0.05533751962323391,0.1691522762951334,0,0.7823783359497645,0.6622841444270016,117150,1,0.247,18502.024291497975,1,876334192
17031080300,"Census Tract 803, Cook County, Illinois",IL,2019,4911,0.8472816127061699,0.0354306658521686,0.15271838729383014,0,0.8195886784768887,0.7387497454693545,138173,1,0.139,31043.165467625895,1,876374190
17031081300,"Census Tract 813, Cook County, Illinois",IL,2019,5393,0.7958464676432412,0.03115149267569071,0.20415353235675882,0,0.8848507324309289,0.7277952901909883,86207,1,0.077,63428.57142857143,1,876234189
17031081401,"Census Tract 814.01, Cook County, Illinois",IL,2019,2224,0.835431654676259,0.014388489208633094,0.16456834532374098,0,0.8232913669064749,0.6825539568345323,79960,1,0.108,21101.85185185185,1,876204189
17031081402,"Census Tract 814.02, Cook County, Illinois",IL,2019,5651,0.6770483100336223,0.04193947973809945,0.3229516899663777,0,0.833126880198195,0.737922491594408,119387,1,0.228,18609.649122807015,1,876074189
17031100300,"Census Tract 1003, Cook County, Illinois",IL,2019,6259,0.8736219843425468,0.009266656015337913,0.1263780156574532,0,0.7616232625019971,0.3022847100175747,79138,1,0.882,7003.401360544218,1,877924198
17031150200,"Census Tract 1502, Cook County, Illinois",IL,2019,7753,0.7220430800980265,0.005288275506255643,0.27795691990197346,0,0.6539404101638076,0.30555913839803944,67623,1,0.512,14726.5625,1,877494196
17031190401,"Census Tract 1904.01, Cook County, Illinois",IL,2019,4394,0.649066909421939,0.0188893946290396,0.350933090578061,0,0.535275375512062,0.14838416021847975,63750,1,0.254,16759.84251968504,1,877824193
17031221100,"Census Tract 2211, Cook County, Illinois",IL,2019,4868,0.7962202136400987,0.08627773212818406,0.20377978635990135,0,0.6797452752670501,0.37387017255546423,65938,1,0.169,28816.568047337278,1,877094192
17031222500,"Census Tract 2225, Cook County, Illinois",IL,2019,1692,0.7919621749408984,0.04314420803782506,0.20803782505910162,0,0.6276595744680851,0.3587470449172577,90750,1,0.061,23114.754098360656,1,876994191
17031230400,"Census Tract 2304, Cook County, Illinois",IL,2019,2090,0.5148325358851674,0.012440191387559809,0.4851674641148326,0,0.5047846889952153,0.1334928229665072,57656,1,0.129,20224.806201550386,1,877224191
17031240900,"Census Tract 2409, Cook County, Illinois",IL,2019,981,0.4892966360856269,0.12130479102956167,0.5107033639143731,1,0.6646279306829765,0.3200815494393476,42717,1,0.363,3256.198347107438,1,877024190
17031251900,"Census Tract 2519, Cook County, Illinois",IL,2019,4653,0.029873200085966042,0.9230603911454975,0.9701267999140339,1,0.5067698259187621,0.04405759724908661,21106,0,0.244,23487.70491803279,1,877624188
17031310600,"Census Tract 3106, Cook County, Illinois",IL,2019,4555,0.5115257958287596,0.04412733260153677,0.48847420417124043,0,0.5457738748627882,0.34796926454445665,47097,1,0.209,28076.555023923447,1,876574185
17031310700,"Census Tract 3107, Cook County, Illinois",IL,2019,1514,0.4960369881109643,0.0416116248348745,0.5039630118890357,1,0.5132100396301189,0.20145310435931307,57774,1,0.062,27290.322580645163,1,876644185
17031390700,"Census Tract 3907, Cook County, Illinois",IL,2019,5372,0.2112807148175726,0.6150409530900968,0.7887192851824274,1,0.7693596425912137,0.5632911392405063,61193,1,0.235,23795.744680851065,1,875924180
17031411000,"Census Tract 4110, Cook County, Illinois",IL,2019,3509,0.48218865773724706,0.39897406668566543,0.5178113422627529,1,0.737532060416073,0.5451695639783414,67346,1,0.289,11449.826989619378,1,875834179
17031431400,"Census Tract 4314, Cook County, Illinois",IL,2019,6924,0.08448873483535528,0.8830155979202773,0.9155112651646448,1,0.6493356441363374,0.1431253610629694,30230,1,0.417,15390.887290167866,1,875454175
17031450300,"Census Tract 4503, Cook County, Illinois",IL,2019,3733,0.012054647736405036,0.9606214840610768,0.9879453522635949,1,0.6070184837931958,0.14492365389766942,49896,1,0.527,6859.582542694497,1,875734173
17031491000,"Census Tract 4910, Cook County, Illinois",IL,2019,3408,0.006455399061032864,0.9609741784037559,0.9935446009389671,1,0.47300469483568075,0.06631455399061033,24481,0,0.494,10621.457489878543,1,876314170
17031491200,"Census Tract 4912, Cook County, Illinois",IL,2019,1931,0.0735370274469187,0.8612118073537027,0.9264629725530813,1,0.6452615225271879,0.15484205075090626,39234,1,0.251,9737.051792828684,1,876354168
17031510100,"Census Tract 5101, Cook County, Illinois",IL,2019,3325,0.7723308270676692,0.1380451127819549,0.2276691729323308,0,0.4195488721804511,0.07458646616541353,43882,1,0.827,4268.440145102782,1,875524171
17031510200,"Census Tract 5102, Cook County, Illinois",IL,2019,4033,0.1931564592115051,0.7889908256880734,0.8068435407884949,1,0.5115298785023555,0.14604512769650385,48864,1,0.493,6056.795131845842,1,875594171
17031520100,"Census Tract 5201, Cook County, Illinois",IL,2019,2001,0.7851074462768616,0.06146926536731634,0.21489255372313842,0,0.3553223388305847,0.07746126936531735,58036,1,0.993,2089.6273917421954,1,875344171
17031520500,"Census Tract 5205, Cook County, Illinois",IL,2019,5275,0.8396208530805688,0.022369668246445498,0.16037914691943123,0,0.48360189573459716,0.09706161137440758,63819,1,0.406,10593.596059113299,1,875314169
17031520600,"Census Tract 5206, Cook County, Illinois",IL,2019,2852,0.9312762973352033,0.00455820476858345,0.06872370266479666,0,0.4582748948106592,0.056100981767180924,55325,1,0.421,6042.755344418052,1,875394168
17031520600,"Census Tract 5206, Cook County, Illinois",IL,2019,2852,0.9312762973352033,0.00455820476858345,0.06872370266479666,0,0.4582748948106592,0.056100981767180924,55325,1,0.421,6042.755344418052,1,875404168
17031520600,"Census Tract 5206, Cook County, Illinois",IL,2019,2852,0.9312762973352033,0.00455820476858345,0.06872370266479666,0,0.4582748948106592,0.056100981767180924,55325,1,0.421,6042.755344418052,1,875364168
17031530502,"Census Tract 5305.02, Cook County, Illinois",IL,2019,1456,0,0.9945054945054945,1,1,0.6318681318681318,0.11675824175824176,54883,1,0.273,6106.227106227106,1,876224166
17031540101,"Census Tract 5401.01, Cook County, Illinois",IL,2019,4104,0.05165692007797271,0.9366471734892787,0.9483430799220273,1,0.39449317738791423,0.02168615984405458,15523,0,1.297,2600.6168080185043,1,876024165
17031640300,"Census Tract 6403, Cook County, Illinois",IL,2019,6655,0.7301277235161533,0.03350864012021037,0.2698722764838467,0,0.5941397445529677,0.1468069120961683,64590,1,0.512,12623.046875,1,877764178
17031640700,"Census Tract 6407, Cook County, Illinois",IL,2019,3385,0.6723781388478582,0.013293943870014771,0.32762186115214176,0,0.5270310192023634,0.08330871491875923,56250,1,0.254,12425.1968503937,1,877514177
17031700200,"Census Tract 7002, Cook County, Illinois",IL,2019,6521,0.3224965496089557,0.1646986658487962,0.6775034503910443,1,0.4572918264069928,0.11102591627051066,70863,1,0.626,10557.507987220448,1,877134175
17031700301,"Census Tract 7003.01, Cook County, Illinois",IL,2019,6530,0.5436447166921899,0.10413476263399694,0.45635528330781006,0,0.44931087289433386,0.09693721286370598,69620,1,0.493,11618.66125760649,1,877314174
17031700302,"Census Tract 7003.02, Cook County, Illinois",IL,2019,5836,0.4993145990404387,0.19328307059629884,0.5006854009595614,1,0.5061686086360521,0.10143934201507881,66250,1,0.51,10429.411764705883,1,877254173
17031710800,"Census Tract 7108, Cook County, Illinois",IL,2019,4694,8.521516829995739e-4,0.9829569663400085,0.9991478483170004,1,0.5668939071154665,0.14103110353642948,23162,0,0.314,17000,1,876504174
17031770601,"Census Tract 7706.01, Cook County, Illinois",IL,2019,3234,0.6948051948051948,0.016388373531230675,0.30519480519480524,0,0.7130488559059988,0.2860235003092146,96442,1,1.069,3023.3863423760527,1,879054202
17031770700,"Census Tract 7707, Cook County, Illinois",IL,2019,2301,0.9617557583659279,0.0021729682746631897,0.03824424163407214,0,0.6836158192090396,0.23076923076923078,57368,1,1.806,1484.4961240310076,1,878624198
17031770700,"Census Tract 7707, Cook County, Illinois",IL,2019,2301,0.9617557583659279,0.0021729682746631897,0.03824424163407214,0,0.6836158192090396,0.23076923076923078,57368,1,1.806,1484.4961240310076,1,878794199
17031770800,"Census Tract 7708, Cook County, Illinois",IL,2019,5248,0.8599466463414634,0.025724085365853657,0.14005335365853655,0,0.6312881097560976,0.12309451219512195,58147,1,1.515,3684.4884488448847,1,878764196
17031770800,"Census Tract 7708, Cook County, Illinois",IL,2019,5248,0.8599466463414634,0.025724085365853657,0.14005335365853655,0,0.6312881097560976,0.12309451219512195,58147,1,1.515,3684.4884488448847,1,878764197
17031800500,"Census Tract 8005, Cook County, Illinois",IL,2019,5400,0.9505555555555556,0.0025925925925925925,0.0494444444444444,0,0.6079629629629629,0.5614814814814815,237604,1,1.312,3735.5182926829266,1,877484210
17031801200,"Census Tract 8012, Cook County, Illinois",IL,2019,3578,0.9237003912800447,0.005030743432084964,0.07629960871995534,0,0.6741196198993852,0.6226942425936277,226563,1,0.75,4729.333333333333,1,877024207
17031802100,"Census Tract 8021, Cook County, Illinois",IL,2019,3466,0.8597807270628968,0.004616272360069244,0.14021927293710323,0,0.5851125216387767,0.5083669936526255,151094,1,0.712,5018.258426966292,1,878064207
17031803300,"Census Tract 8033, Cook County, Illinois",IL,2019,5633,0.8425350612462276,0.01100656843600213,0.15746493875377243,0,0.724480738505237,0.48020592934493167,108891,1,0.767,7226.857887874837,1,879824208
17031804706,"Census Tract 8047.06, Cook County, Illinois",IL,2019,2441,0.7160999590331831,0.009012699713232281,0.28390004096681687,0,0.651372388365424,0.3465792707906596,115500,1,0.648,3814.814814814815,1,881084205
17031805106,"Census Tract 8051.06, Cook County, Illinois",IL,2019,2994,0.8052772211088844,0.03406813627254509,0.19472277889111556,0,0.7137608550434201,0.39612558450233804,72022,1,0.657,4136.986301369863,1,880024206
17031806004,"Census Tract 8060.04, Cook County, Illinois",IL,2019,7182,0.6494012809802283,0.043859649122807015,0.3505987190197717,0,0.6780840991367307,0.3079922027290448,47763,1,1.039,7318.575553416747,1,878384204
17031806102,"Census Tract 8061.02, Cook County, Illinois",IL,2019,3739,0.8325755549612196,0.018186680930730142,0.1674244450387804,0,0.6606044396897566,0.29178924846215565,90365,1,1.272,3123.4276729559747,1,879164203
17031806104,"Census Tract 8061.04, Cook County, Illinois",IL,2019,4202,0.46335078534031415,0.1473108043788672,0.5366492146596858,1,0.6620656830080914,0.2946216087577344,47753,1,1.797,2340.567612687813,1,878634206
17031806300,"Census Tract 8063, Cook County, Illinois",IL,2019,4644,0.8499138673557278,0.02648578811369509,0.15008613264427217,0,0.6457795004306632,0.29371231696813094,94028,1,0.775,6400,1,878984203
17031806600,"Census Tract 8066, Cook County, Illinois",IL,2019,3541,0.7836769274216323,0.003953685399604632,0.2163230725783677,0,0.6187517650381248,0.19457780288054222,79338,1,1.09,3201.834862385321,1,878754199
17031806900,"Census Tract 8069, Cook County, Illinois",IL,2019,5056,0.5239319620253164,0.06784018987341772,0.47606803797468356,0,0.6958069620253164,0.3558148734177215,71915,1,1.058,4454.631379962193,1,877524206
17031807700,"Census Tract 8077, Cook County, Illinois",IL,2019,5228,0.6987375669472073,0.016832440703902066,0.30126243305279266,0,0.6784621270084162,0.3190512624330528,48338,1,0.656,9044.207317073171,1,877504202
17031808100,"Census Tract 8081, Cook County, Illinois",IL,2019,3686,0.8163320672816061,0.058871405317417254,0.18366793271839388,0,0.801953336950624,0.25827455236028213,50047,1,1.898,2071.127502634352,1,878024201
17031808400,"Census Tract 8084, Cook County, Illinois",IL,2019,4289,0.6178596409419445,0.031242713919328514,0.38214035905805555,0,0.6745162042434134,0.34646770809046396,94402,1,1.217,3624.4864420706654,1,877984204
17031808800,"Census Tract 8088, Cook County, Illinois",IL,2019,3866,0.8401448525607863,0.02819451629591309,0.1598551474392137,0,0.6055354371443352,0.5439730988101397,144853,1,0.746,5301.608579088472,1,876754206
17031809500,"Census Tract 8095, Cook County, Illinois",IL,2019,4119,0.6822044185481914,0.09905316824471959,0.31779558145180864,0,0.69604272881767415,0.5875212430201505,73516,1,0.272,13492.647058823528,1,876854204
17031811500,"Census Tract 8115, Cook County, Illinois",IL,2019,6441,0.8073280546498991,0,0.1926719453501009,0,0.5336127930445583,0.13165657506598355,76618,1,1.09,5408.256880733945,1,878684194
17031812000,"Census Tract 8120, Cook County, Illinois",IL,2019,5129,0.8997855332423474,0.03548449990251511,0.10021446675765255,0,0.6572431273152661,0.5463053226749853,121503,1,1.097,4953.509571558797,1,878144189
17031812301,"Census Tract 8123.01, Cook County, Illinois",IL,2019,4153,0.6771008909222249,0.14423308451721648,0.3228991090777751,0,0.7726944377558391,0.6405008427642668,86363,1,0.233,17047.210300429182,1,877984188
17031813301,"Census Tract 8133.01, Cook County, Illinois",IL,2019,3229,0.24837410963146486,0.03964075565190461,0.7516258903685351,1,0.3223908330752555,0.047383090740167236,41589,1,0.251,13952.191235059761,1,877504185
17031813302,"Census Tract 8133.02, Cook County, Illinois",IL,2019,3057,0.2505724566568531,0.0572456656853124,0.7494275433431469,1,0.39352306182531893,0.047105004906771344,41250,1,0.25,15736,1,877484186
17031813701,"Census Tract 8137.01, Cook County, Illinois",IL,2019,3710,0.4064690026954178,0.04285714285714286,0.5935309973045821,1,0.3450134770889488,0.04043126684636118,48731,1,0.258,14651.162790697674,1,877524185
17031817500,"Census Tract 8175, Cook County, Illinois",IL,2019,3509,0.10173838700484468,0.8267312624679396,0.8982616129951553,1,0.554858934169279,0.06725562838415503,40417,1,0.732,4949.453551912568,1,878274187
17031817500,"Census Tract 8175, Cook County, Illinois",IL,2019,3509,0.10173838700484468,0.8267312624679396,0.8982616129951553,1,0.554858934169279,0.06725562838415503,40417,1,0.732,4949.453551912568,1,878264187
17031817500,"Census Tract 8175, Cook County, Illinois",IL,2019,3509,0.10173838700484468,0.8267312624679396,0.8982616129951553,1,0.554858934169279,0.06725562838415503,40417,1,0.732,4949.453551912568,1,878294187
17031817500,"Census Tract 8175, Cook County, Illinois",IL,2019,3509,0.10173838700484468,0.8267312624679396,0.8982616129951553,1,0.554858934169279,0.06725562838415503,40417,1,0.732,4949.453551912568,1,878254187
17031817700,"Census Tract 8177, Cook County, Illinois",IL,2019,5156,0.1582622187742436,0.797711404189294,0.8417377812257564,1,0.6109387121799845,0.11986035686578743,65510,1,0.559,8817.531305903398,1,878494187
17031819100,"Census Tract 8191, Cook County, Illinois",IL,2019,4132,0.8269603097773476,0.07381413359148112,0.17303969022265242,0,0.5416263310745402,0.15779283639883834,46758,1,0.995,4574.874371859297,1,878194181
17031820400,"Census Tract 8204, Cook County, Illinois",IL,2019,5643,0.5633528265107213,0.14070529860003544,0.43664717348927873,0,0.3937621832358674,0.04908736487683856,41325,1,0.975,5847.179487179487,1,878054178
17031823304,"Census Tract 8233.04, Cook County, Illinois",IL,2019,6064,0.6484168865435356,0.22344986807387862,0.3515831134564644,0,0.6081794195250659,0.14973614775725594,51450,1,1.374,4313.682678311499,1,876974167
17031823400,"Census Tract 8234, Cook County, Illinois",IL,2019,4985,0.48425275827482445,0.2094282848545637,0.5157472417251756,1,0.5797392176529589,0.12637913741223672,50619,1,1.992,2536.144578313253,1,876964166
17031824003,"Census Tract 8240.03, Cook County, Illinois",IL,2019,6124,0.9630960156760288,0,0.03690398432397124,0,0.7001959503592423,0.3029065969954278,96194,1,1.468,4316.076294277929,1,879904166
17031824702,"Census Tract 8247.02, Cook County, Illinois",IL,2019,5488,0.7702259475218659,0.12572886297376093,0.2297740524781341,0,0.6044096209912536,0.0778061224489796,51038,1,0.85,6596.470588235295,1,877154161
17031825801,"Census Tract 8258.01, Cook County, Illinois",IL,2019,3377,0.07906425821735268,0.912940479715724,0.9209357417826474,1,0.5744743855493041,0.11282203138880663,44470,1,0.945,3756.613756613757,1,875684163
17031825803,"Census Tract 8258.03, Cook County, Illinois",IL,2019,6238,0.11045206797050337,0.8616543764026932,0.8895479320294967,1,0.5998717537672331,0.15100993908303945,51217,1,0.674,8621.661721068249,1,875574161
17031826100,"Census Tract 8261, Cook County, Illinois",IL,2019,5786,0.4032146560663671,0.5722433460076045,0.5967853439336329,1,0.49982716902868995,0.053404770134808155,41792,1,1.362,4709.251101321585,1,875424160
17031827300,"Census Tract 8273, Cook County, Illinois",IL,2019,2549,0.1275009807767752,0.6088662220478619,0.8724990192232248,1,0.4688112985484504,0.06943899568458219,22500,0,0.63,4677.777777777777,1,876494160
17031827805,"Census Tract 8278.05, Cook County, Illinois",IL,2019,2934,0.16462167689161555,0.8299250170415815,0.8353783231083844,1,0.656441717791411,0.22358554873892297,59427,1,1.135,2525.11013215859,1,876054158
17031827902,"Census Tract 8279.02, Cook County, Illinois",IL,2019,4381,0.3674960054782013,0.522483451266834,0.6325039945217987,1,0.5592330518146542,0.11458571102488016,53288,1,1.497,3022.0440881763525,1,875574157
17031829200,"Census Tract 8292, Cook County, Illinois",IL,2019,5541,0.40263490344703123,0.255549539794261,0.5973650965529688,1,0.46580039704024545,0.07994946760512543,46875,1,1.019,5840.039254170756,1,876454151
17031830600,"Census Tract 8306, Cook County, Illinois",IL,2019,4733,0.6120853581238115,0.15191210648637227,0.3879146418761885,0,0.5628565391929009,0.29431650116205366,47227,1,0.256,19550.78125,1,876694200
17031830700,"Census Tract 8307, Cook County, Illinois",IL,2019,3814,0.5241216570529628,0.38830624016780285,0.47587834294703724,0,0.6942842160461458,0.3571054011536445,55236,1,0.333,12753.753753753754,1,876584196
17031832300,"Census Tract 8323, Cook County, Illinois",IL,2019,1938,0.8317853457172343,0.01805985552115583,0.16821465428276572,0,0.762125902992776,0.5743034055727554,120052,1,0.324,5771.604938271605,1,876724192
17031832500,"Census Tract 8325, Cook County, Illinois",IL,2019,3390,0.8722713864306785,0.055162241887905604,0.12772861356932153,0,0.6168141592920354,0.5029498525073747,148802,1,0.302,11940.397350993378,1,876634192
17031833900,"Census Tract 8339, Cook County, Illinois",IL,2019,2650,0.3883018867924528,0.5520754716981132,0.6116981132075472,1,0.40830188679245283,0.05132075471698113,32237,1,0.264,10280.30303030303,1,875444173
17031836200,"Census Tract 8362, Cook County, Illinois",IL,2019,1492,0.7520107238605898,0.06300268096514745,0.24798927613941024,0,0.12935656836461126,0.12265415549597855,NA,NA,0.314,4869.426751592357,1,876014179
17031839100,"Census Tract 8391, Cook County, Illinois",IL,2019,7545,0.5937707090788602,0.10351225977468523,0.4062292909211398,0,0.7033797216699801,0.5647448641484427,101000,1,0.458,9497.816593886462,1,876294187
17031839100,"Census Tract 8391, Cook County, Illinois",IL,2019,7545,0.5937707090788602,0.10351225977468523,0.4062292909211398,0,0.7033797216699801,0.5647448641484427,101000,1,0.458,9497.816593886462,1,876324188
17031839100,"Census Tract 8391, Cook County, Illinois",IL,2019,7545,0.5937707090788602,0.10351225977468523,0.4062292909211398,0,0.7033797216699801,0.5647448641484427,101000,1,0.458,9497.816593886462,1,876354187
17031841900,"Census Tract 8419, Cook County, Illinois",IL,2019,6539,0.5398378957027068,0.1914665851047561,0.4601621042972932,0,0.45006881786205843,0.34057195289799663,114350,1,0.99,4914.141414141414,1,876454187
17031841900,"Census Tract 8419, Cook County, Illinois",IL,2019,6539,0.5398378957027068,0.1914665851047561,0.4601621042972932,0,0.45006881786205843,0.34057195289799663,114350,1,0.99,4914.141414141414,1,876494186
17031842000,"Census Tract 8420, Cook County, Illinois",IL,2019,3164,0.42288242730720604,0.30878634639696584,0.577117572692794,1,0.4083438685208597,0.1820480404551201,99583,1,0.228,12035.087719298244,1,876234183
17031842100,"Census Tract 8421, Cook County, Illinois",IL,2019,7865,0.20292434837889384,0.41741894469167196,0.7970756516211062,1,0.39669421487603307,0.06865861411315957,38603,1,0.785,8574.52229299363,1,877374189
17031842100,"Census Tract 8421, Cook County, Illinois",IL,2019,7865,0.20292434837889384,0.41741894469167196,0.7970756516211062,1,0.39669421487603307,0.06865861411315957,38603,1,0.785,8574.52229299363,1,877404189
17031842200,"Census Tract 8422, Cook County, Illinois",IL,2019,3362,0.702558001189768,0.17846519928613921,0.29744199881023203,0,0.7944675788221297,0.5734681737061273,86250,1,0.572,4550.699300699301,1,876444190
17043840303,"Census Tract 8403.03, DuPage County, Illinois",IL,2019,3779,0.8142365705213019,0.02328658375231543,0.18576342947869806,0,0.48372585340037044,0.12410690658904472,59000,1,0.566,6570.6713780918735,1,879944193
